序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,孤獨搖滾！團結Band LIVE-恆星-,2024/06/15,曼迪傳播股份有限公司,Aniplex Inc.,10,"3,737",6.38%,"1,077,647","7,250","2,101,228"
2,泰國,屍油降,2024/06/14,車庫娛樂股份有限公司,待補,73,"9,052",-5.83%,"2,265,270","18,664","4,656,253"
3,法國,宮殿大飯店,2024/06/14,聯影企業股份有限公司,GOODFELLAS,13,422,-7.86%,"86,871",880,"186,931"
4,柬埔寨,鬼氣球,2024/06/14,采昌國際多媒體股份有限公司,SKYLINE MEDIA CO.  LTD.,48,"2,357",-11.89%,"600,034","5,032","1,292,319"
5,日本,完美配對謀殺案,2024/06/14,華映國際文創股份有限公司,角川映畫株式會社,54,"1,704",-51.15%,"421,985","5,192","1,258,143"
6,丹麥,托芙的房間,2024/06/14,仲業股份有限公司,TRUSTNORDISK APS,16,235,25.67%,"49,770",422,"89,005"
7,英國,逃出狂鯊島,2024/06/14,車庫娛樂股份有限公司,STUDIOCANAL,76,"5,579",-15.32%,"1,359,215","12,167","2,957,380"
8,美國,腦筋急轉彎2,2024/06/13,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,94,"425,059",54.93%,"115,182,767","699,409","190,363,301"
9,中華民國,千禧曼波,2001/11/17,東昊影業有限公司,三三電影製作有限公司,18,"2,241",-55.32%,"539,937","10,956","2,858,051"
10,日本,星之聲,2024/6/7,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,256,-77.74%,"41,330","2,906","459,605"
11,印尼,鬼咧號,2024/06/07,威視股份有限公司,MVP Pictures (PT Tripar Multivision Plus Tbk),68,"2,662",-76.10%,"663,800","25,531","6,438,085"
12,日本,春畫先生,2024/06/07,光年映畫有限公司,CULTURE ENTERTAINMENT CO.  LTD.,12,319,-66.39%,"69,065","1,894","415,846"
13,南韓,超完美暗殺隊,2024/06/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"1,411",-75.68%,"331,258","13,577","3,269,563"
14,美國,窺探者,2024/06/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,84,"1,695",-78.32%,"431,877","16,617","4,323,257"
15,中華民國,睏寐之際,2001/11/17,牽猴子股份有限公司,大照國際影像有限公司,7,62,-52.67%,"14,955",442,"97,210"
16,法國,明天我就不幹了！,2024/6/7,天馬行空數位有限公司,FRANCE TELEVISIONS DISTRIBUTION,7,314,-54.03%,"66,701","1,545","346,298"
